Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
8770,US-2016-008770,06-10-2016,08-10-2016,Second Class,C-0132,Customer_132,Home Office,United States,Washington,West,Office Supplies,Storage,311.79,9,0.3,-5.98
8771,US-2014-008771,30-06-2014,04-07-2014,Standard Class,C-0127,Customer_127,Consumer,United States,Oregon,West,Office Supplies,Labels,147.78,3,0,47.88
8772,US-2016-008772,05-10-2016,08-10-2016,Same Day,C-0050,Customer_50,Corporate,United States,Nevada,West,Technology,Machines,9004.05,5,0,2556.67
8773,US-2015-008773,03-04-2015,07-04-2015,Same Day,C-0117,Customer_117,Corporate,United States,New Jersey,East,Furniture,Tables,132.99,3,0.3,-30.99
8774,US-2017-008774,13-06-2017,19-06-2017,First Class,C-0054,Customer_54,Home Office,United States,Oregon,West,Technology,Accessories,2354.1,2,0,667.92
8775,US-2017-008775,16-06-2017,19-06-2017,Standard Class,C-0177,Customer_177,Home Office,United States,Virginia,East,Technology,Accessories,4941.07,4,0.1,1036.08
8776,US-2016-008776,24-11-2016,30-11-2016,Standard Class,C-0109,Customer_109,Consumer,United States,Washington,West,Furniture,Bookcases,5822.4,10,0,943.04
8777,US-2014-008777,23-07-2014,27-07-2014,Second Class,C-0117,Customer_117,Corporate,United States,Virginia,East,Office Supplies,Paper,494.82,6,0.4,-57.67
8778,US-2016-008778,25-07-2016,28-07-2016,First Class,C-0066,Customer_66,Consumer,United States,North Carolina,East,Technology,Machines,1118.95,1,0,330.7
8779,US-2016-008779,30-04-2016,06-05-2016,First Class,C-0172,Customer_172,Corporate,United States,Oregon,West,Furniture,Tables,10100.44,14,0,1618.75
8780,US-2015-008780,28-10-2015,02-11-2015,Same Day,C-0102,Customer_102,Home Office,United States,Alabama,South,Office Supplies,Binders,305.42,6,0.2,31.75
8781,US-2017-008781,20-08-2017,25-08-2017,Same Day,C-0110,Customer_110,Corporate,United States,New York,East,Furniture,Furnishings,8066.96,11,0,985.66
8782,US-2016-008782,02-03-2016,05-03-2016,First Class,C-0163,Customer_163,Home Office,United States,Arkansas,South,Technology,Accessories,12360.27,11,0.3,-871.96
8783,US-2015-008783,07-03-2015,14-03-2015,Standard Class,C-0196,Customer_196,Consumer,United States,Missouri,Central,Office Supplies,Art,347.09,14,0.2,39.94
8784,US-2015-008784,17-05-2015,24-05-2015,Standard Class,C-0189,Customer_189,Consumer,United States,Utah,West,Furniture,Tables,434.43,11,0.3,-107.54
8785,US-2015-008785,23-04-2015,24-04-2015,First Class,C-0037,Customer_37,Consumer,United States,Ohio,East,Technology,Machines,3490.42,7,0.3,-351.8
8786,US-2016-008786,09-05-2016,16-05-2016,First Class,C-0183,Customer_183,Home Office,United States,Minnesota,Central,Office Supplies,Binders,801.49,11,0.3,-5.5
8787,US-2015-008787,26-08-2015,28-08-2015,First Class,C-0191,Customer_191,Home Office,United States,Alabama,South,Technology,Phones,542.64,7,0,128.6
8788,US-2015-008788,25-07-2015,26-07-2015,Second Class,C-0091,Customer_91,Home Office,United States,Washington,West,Office Supplies,Fasteners,1201.82,13,0.1,252.71
8789,US-2015-008789,11-03-2015,14-03-2015,Standard Class,C-0003,Customer_3,Consumer,United States,Illinois,Central,Furniture,Bookcases,621.82,11,0.1,-2.87
8790,US-2015-008790,15-10-2015,19-10-2015,First Class,C-0028,Customer_28,Home Office,United States,Ohio,East,Technology,Machines,5433.36,13,0.1,963.4
8791,US-2016-008791,01-05-2016,08-05-2016,Same Day,C-0070,Customer_70,Home Office,United States,Virginia,East,Furniture,Chairs,536.58,9,0,42.56
8792,US-2014-008792,07-01-2014,11-01-2014,Second Class,C-0168,Customer_168,Consumer,United States,Utah,West,Furniture,Tables,7996.08,12,0,1016.07
8793,US-2014-008793,18-12-2014,24-12-2014,Second Class,C-0018,Customer_18,Consumer,United States,Pennsylvania,East,Furniture,Furnishings,425.81,2,0.1,19.95
8794,US-2016-008794,02-11-2016,05-11-2016,Standard Class,C-0094,Customer_94,Home Office,United States,Michigan,Central,Office Supplies,Supplies,316.51,4,0.3,1.57
8795,US-2017-008795,27-04-2017,03-05-2017,Standard Class,C-0120,Customer_120,Corporate,United States,North Carolina,East,Furniture,Furnishings,3783.78,9,0.3,-804.71
8796,US-2016-008796,26-12-2016,01-01-2017,Second Class,C-0033,Customer_33,Corporate,United States,Wisconsin,Central,Technology,Accessories,1490.5,6,0.2,41.29
8797,US-2016-008797,24-08-2016,26-08-2016,Standard Class,C-0085,Customer_85,Home Office,United States,Minnesota,Central,Furniture,Furnishings,2493.79,6,0.2,-356.94
8798,US-2017-008798,15-02-2017,18-02-2017,Standard Class,C-0071,Customer_71,Consumer,United States,Massachusetts,East,Furniture,Furnishings,6415.65,10,0.1,-315.77
8799,US-2014-008799,22-02-2014,01-03-2014,Second Class,C-0031,Customer_31,Corporate,United States,Ohio,East,Furniture,Tables,388.32,6,0,56.53
8800,US-2015-008800,28-09-2015,03-10-2015,Same Day,C-0112,Customer_112,Corporate,United States,New York,East,Furniture,Bookcases,420.44,5,0.2,-56.05
8801,US-2017-008801,06-09-2017,10-09-2017,Standard Class,C-0162,Customer_162,Consumer,United States,Louisiana,South,Office Supplies,Paper,104.68,1,0.2,11.32
8802,US-2015-008802,07-08-2015,10-08-2015,Standard Class,C-0156,Customer_156,Home Office,United States,Washington,West,Technology,Accessories,6354.64,8,0,1718.15
8803,US-2014-008803,05-08-2014,12-08-2014,First Class,C-0175,Customer_175,Home Office,United States,Utah,West,Office Supplies,Appliances,1375.2,10,0,458.88
8804,US-2014-008804,18-10-2014,19-10-2014,Same Day,C-0063,Customer_63,Home Office,United States,Ohio,East,Furniture,Chairs,1135.03,13,0,126.54
8805,US-2015-008805,02-04-2015,05-04-2015,Same Day,C-0133,Customer_133,Home Office,United States,Oregon,West,Technology,Accessories,2267.12,4,0,697.31
8806,US-2016-008806,09-09-2016,15-09-2016,First Class,C-0054,Customer_54,Home Office,United States,Florida,South,Office Supplies,Supplies,182.36,2,0.3,-11.78
8807,US-2014-008807,17-05-2014,19-05-2014,First Class,C-0159,Customer_159,Consumer,United States,New Jersey,East,Technology,Copiers,9667.56,6,0,2572.57
8808,US-2015-008808,26-03-2015,02-04-2015,Second Class,C-0041,Customer_41,Corporate,United States,Virginia,East,Furniture,Bookcases,2596.32,12,0,367.12
8809,US-2014-008809,19-05-2014,26-05-2014,First Class,C-0145,Customer_145,Consumer,United States,Michigan,Central,Office Supplies,Appliances,1036.35,14,0.3,-78.57
8810,US-2016-008810,20-07-2016,22-07-2016,Same Day,C-0174,Customer_174,Home Office,United States,Wisconsin,Central,Office Supplies,Supplies,801.8,10,0,250
8811,US-2017-008811,19-03-2017,24-03-2017,Standard Class,C-0135,Customer_135,Home Office,United States,Arizona,West,Technology,Machines,1642.79,4,0.1,292.79
8812,US-2017-008812,01-10-2017,08-10-2017,First Class,C-0051,Customer_51,Home Office,United States,Tennessee,South,Technology,Accessories,15396.3,11,0.3,-829.58
8813,US-2016-008813,29-08-2016,04-09-2016,Standard Class,C-0136,Customer_136,Corporate,United States,North Carolina,East,Technology,Copiers,3287.96,4,0.3,-244.76
8814,US-2014-008814,10-11-2014,13-11-2014,Standard Class,C-0134,Customer_134,Corporate,United States,Florida,South,Furniture,Bookcases,976.54,2,0.3,-266.33
8815,US-2014-008815,26-09-2014,29-09-2014,Same Day,C-0075,Customer_75,Consumer,United States,Oregon,West,Technology,Phones,672.56,1,0.2,46.27
8816,US-2014-008816,04-11-2014,05-11-2014,Standard Class,C-0069,Customer_69,Consumer,United States,Oregon,West,Office Supplies,Fasteners,528.2,5,0,189.49
8817,US-2014-008817,07-04-2014,13-04-2014,First Class,C-0167,Customer_167,Corporate,United States,California,West,Furniture,Chairs,1512.18,2,0,108.16
8818,US-2015-008818,07-06-2015,08-06-2015,Standard Class,C-0147,Customer_147,Consumer,United States,Utah,West,Technology,Machines,14349.36,8,0,4428.96
8819,US-2015-008819,30-12-2015,03-01-2016,First Class,C-0131,Customer_131,Corporate,United States,Utah,West,Technology,Accessories,11822.08,7,0.1,1628.51
8820,US-2015-008820,29-08-2015,04-09-2015,Same Day,C-0111,Customer_111,Corporate,United States,California,West,Technology,Machines,1154.97,9,0,268.54
8821,US-2017-008821,06-09-2017,10-09-2017,Standard Class,C-0166,Customer_166,Home Office,United States,Arizona,West,Furniture,Tables,506.71,2,0.4,-169.22
8822,US-2017-008822,22-06-2017,23-06-2017,Same Day,C-0030,Customer_30,Home Office,United States,Wisconsin,Central,Furniture,Bookcases,311.78,1,0.2,-43.9
8823,US-2015-008823,02-08-2015,03-08-2015,Standard Class,C-0021,Customer_21,Consumer,United States,Missouri,Central,Furniture,Bookcases,479,2,0.3,-111.84
8824,US-2017-008824,05-10-2017,06-10-2017,Same Day,C-0152,Customer_152,Corporate,United States,New Jersey,East,Furniture,Furnishings,3246.96,12,0,311.57
8825,US-2014-008825,18-02-2014,22-02-2014,Second Class,C-0006,Customer_6,Consumer,United States,Texas,Central,Office Supplies,Appliances,82.74,6,0,27.76
8826,US-2015-008826,18-09-2015,23-09-2015,Same Day,C-0073,Customer_73,Consumer,United States,Nevada,West,Technology,Phones,4417.56,9,0,1287.17
8827,US-2014-008827,16-09-2014,21-09-2014,Standard Class,C-0030,Customer_30,Home Office,United States,Virginia,East,Furniture,Chairs,1780.8,3,0,271.34
8828,US-2016-008828,03-12-2016,04-12-2016,Standard Class,C-0063,Customer_63,Home Office,United States,Utah,West,Technology,Copiers,2859.62,2,0.2,215.27
8829,US-2015-008829,16-12-2015,23-12-2015,Same Day,C-0119,Customer_119,Home Office,United States,Pennsylvania,East,Furniture,Tables,4512.13,12,0.1,-92.59
8830,US-2014-008830,13-06-2014,19-06-2014,Standard Class,C-0087,Customer_87,Home Office,United States,Michigan,Central,Furniture,Tables,2817.25,7,0.2,-394.79
8831,US-2015-008831,03-03-2015,09-03-2015,First Class,C-0140,Customer_140,Home Office,United States,Illinois,Central,Furniture,Bookcases,5966.23,14,0.1,-181.69
8832,US-2015-008832,25-03-2015,01-04-2015,Second Class,C-0100,Customer_100,Corporate,United States,Oregon,West,Furniture,Bookcases,3347.92,8,0,424.28
8833,US-2017-008833,07-04-2017,09-04-2017,Same Day,C-0194,Customer_194,Corporate,United States,New York,East,Furniture,Furnishings,3707.87,7,0.2,-334.17
8834,US-2017-008834,21-04-2017,28-04-2017,Standard Class,C-0095,Customer_95,Home Office,United States,Ohio,East,Office Supplies,Paper,23.81,1,0.2,1.32
8835,US-2015-008835,27-11-2015,02-12-2015,Standard Class,C-0020,Customer_20,Consumer,United States,Ohio,East,Technology,Accessories,8585.3,5,0,2200.45
8836,US-2016-008836,12-01-2016,15-01-2016,Same Day,C-0030,Customer_30,Home Office,United States,New Jersey,East,Technology,Phones,11694.27,13,0.1,1442.62
8837,US-2016-008837,07-03-2016,11-03-2016,Same Day,C-0067,Customer_67,Home Office,United States,North Carolina,East,Technology,Machines,5071.25,12,0.1,754.23
8838,US-2015-008838,14-01-2015,21-01-2015,First Class,C-0108,Customer_108,Consumer,United States,Washington,West,Furniture,Furnishings,2958.35,14,0.1,2.51
8839,US-2014-008839,21-06-2014,24-06-2014,First Class,C-0073,Customer_73,Consumer,United States,Massachusetts,East,Furniture,Tables,9598.82,14,0,966.85
8840,US-2017-008840,04-10-2017,11-10-2017,Same Day,C-0182,Customer_182,Corporate,United States,Ohio,East,Office Supplies,Envelopes,325.35,5,0,114.8
8841,US-2016-008841,01-12-2016,04-12-2016,Second Class,C-0159,Customer_159,Consumer,United States,Indiana,Central,Office Supplies,Fasteners,162.02,3,0.4,-17.93
8842,US-2016-008842,28-05-2016,02-06-2016,First Class,C-0143,Customer_143,Consumer,United States,Pennsylvania,East,Furniture,Chairs,3633,5,0,484.38
8843,US-2015-008843,10-11-2015,14-11-2015,First Class,C-0147,Customer_147,Consumer,United States,Virginia,East,Furniture,Tables,496.1,7,0.2,-74.48
8844,US-2014-008844,12-01-2014,18-01-2014,Second Class,C-0023,Customer_23,Home Office,United States,Utah,West,Office Supplies,Art,1220.76,10,0.1,186.55
8845,US-2014-008845,02-10-2014,03-10-2014,First Class,C-0193,Customer_193,Home Office,United States,Colorado,West,Office Supplies,Envelopes,1226.47,7,0,334.77
8846,US-2015-008846,19-06-2015,24-06-2015,Same Day,C-0163,Customer_163,Home Office,United States,Ohio,East,Technology,Phones,5847.35,5,0.3,-723.41
8847,US-2016-008847,15-08-2016,19-08-2016,Second Class,C-0110,Customer_110,Corporate,United States,Massachusetts,East,Furniture,Furnishings,5374.08,8,0,897.21
8848,US-2014-008848,01-10-2014,02-10-2014,Second Class,C-0005,Customer_5,Corporate,United States,Massachusetts,East,Furniture,Bookcases,1443.74,3,0.2,-151.5
8849,US-2017-008849,04-07-2017,06-07-2017,First Class,C-0135,Customer_135,Home Office,United States,North Carolina,East,Furniture,Tables,652,2,0,103.48
8850,US-2014-008850,28-02-2014,01-03-2014,Standard Class,C-0079,Customer_79,Home Office,United States,New Jersey,East,Furniture,Bookcases,1963.58,8,0.3,-384.67
8851,US-2015-008851,31-10-2015,04-11-2015,Standard Class,C-0018,Customer_18,Consumer,United States,Colorado,West,Technology,Accessories,5483.07,5,0.1,958.42
8852,US-2015-008852,25-01-2015,29-01-2015,Standard Class,C-0187,Customer_187,Consumer,United States,Michigan,Central,Office Supplies,Paper,287.63,2,0.2,21.86
8853,US-2015-008853,01-04-2015,07-04-2015,Second Class,C-0120,Customer_120,Corporate,United States,Indiana,Central,Technology,Phones,7241.15,5,0,2014.17
8854,US-2015-008854,13-11-2015,19-11-2015,First Class,C-0120,Customer_120,Corporate,United States,Georgia,South,Technology,Accessories,9722.3,10,0,2904.41
8855,US-2017-008855,31-08-2017,04-09-2017,First Class,C-0124,Customer_124,Consumer,United States,Wisconsin,Central,Technology,Copiers,1469.83,13,0.3,-151.69
8856,US-2016-008856,29-03-2016,04-04-2016,Standard Class,C-0030,Customer_30,Home Office,United States,Nevada,West,Technology,Phones,5454.14,11,0.3,-427.2
8857,US-2015-008857,28-12-2015,30-12-2015,Second Class,C-0054,Customer_54,Home Office,United States,Wisconsin,Central,Furniture,Furnishings,2507.87,4,0.1,-35.77
8858,US-2014-008858,09-09-2014,14-09-2014,Second Class,C-0021,Customer_21,Consumer,United States,Alabama,South,Office Supplies,Fasteners,730.63,8,0.3,-45.23
8859,US-2016-008859,26-11-2016,03-12-2016,Second Class,C-0125,Customer_125,Corporate,United States,Indiana,Central,Furniture,Bookcases,987.18,5,0.4,-336.32
8860,US-2014-008860,18-08-2014,25-08-2014,Same Day,C-0150,Customer_150,Home Office,United States,California,West,Technology,Phones,16316.73,9,0,5011.97
8861,US-2014-008861,16-12-2014,19-12-2014,Standard Class,C-0150,Customer_150,Home Office,United States,Oregon,West,Furniture,Bookcases,2583.8,5,0,215.62
8862,US-2015-008862,15-08-2015,22-08-2015,Standard Class,C-0070,Customer_70,Home Office,United States,Texas,Central,Furniture,Chairs,465.63,9,0.3,-120.93
8863,US-2015-008863,30-04-2015,01-05-2015,Same Day,C-0052,Customer_52,Corporate,United States,Ohio,East,Furniture,Tables,2527.63,7,0,262.62
8864,US-2015-008864,24-03-2015,29-03-2015,Second Class,C-0060,Customer_60,Home Office,United States,Arkansas,South,Furniture,Tables,1500.95,13,0.3,-379.49
8865,US-2017-008865,17-02-2017,24-02-2017,First Class,C-0138,Customer_138,Consumer,United States,Utah,West,Technology,Accessories,10566.71,7,0,2636.1
8866,US-2014-008866,06-02-2014,11-02-2014,Same Day,C-0060,Customer_60,Home Office,United States,Oregon,West,Furniture,Bookcases,2668.99,7,0.1,124.1
8867,US-2017-008867,21-09-2017,25-09-2017,Same Day,C-0197,Customer_197,Consumer,United States,Nevada,West,Furniture,Bookcases,2832.24,6,0,243.75
8868,US-2014-008868,30-11-2014,01-12-2014,Second Class,C-0124,Customer_124,Consumer,United States,Oregon,West,Office Supplies,Binders,324.1,3,0.2,13.54
8869,US-2015-008869,26-11-2015,30-11-2015,Second Class,C-0166,Customer_166,Home Office,United States,Washington,West,Office Supplies,Art,958.25,8,0.1,163.93
8870,US-2014-008870,01-06-2014,08-06-2014,Second Class,C-0095,Customer_95,Home Office,United States,Washington,West,Office Supplies,Storage,205.07,3,0.3,0.51
8871,US-2015-008871,06-04-2015,07-04-2015,Standard Class,C-0121,Customer_121,Corporate,United States,New Jersey,East,Office Supplies,Storage,856.06,6,0.1,138.5
8872,US-2015-008872,06-10-2015,13-10-2015,Second Class,C-0136,Customer_136,Corporate,United States,North Carolina,East,Technology,Phones,4704.48,11,0,1400.12
8873,US-2016-008873,04-07-2016,10-07-2016,First Class,C-0020,Customer_20,Consumer,United States,Pennsylvania,East,Technology,Machines,1924.36,4,0,562.9
8874,US-2015-008874,09-08-2015,16-08-2015,First Class,C-0066,Customer_66,Consumer,United States,Arizona,West,Office Supplies,Labels,86.4,12,0,25.55
8875,US-2014-008875,26-02-2014,27-02-2014,First Class,C-0133,Customer_133,Home Office,United States,Tennessee,South,Furniture,Tables,1737.34,8,0.3,-417.6
8876,US-2017-008876,24-05-2017,30-05-2017,Second Class,C-0049,Customer_49,Corporate,United States,Louisiana,South,Furniture,Bookcases,3152.14,9,0.4,-1034.19
8877,US-2016-008877,05-06-2016,11-06-2016,Second Class,C-0143,Customer_143,Consumer,United States,Arkansas,South,Technology,Phones,75.51,1,0.1,15.58
8878,US-2017-008878,13-11-2017,16-11-2017,Second Class,C-0144,Customer_144,Consumer,United States,Florida,South,Technology,Copiers,13982.47,12,0.3,-1499.47
8879,US-2015-008879,10-08-2015,12-08-2015,First Class,C-0028,Customer_28,Home Office,United States,Nevada,West,Technology,Copiers,17839.47,11,0,5573.73
8880,US-2015-008880,05-06-2015,10-06-2015,First Class,C-0059,Customer_59,Consumer,United States,North Carolina,East,Office Supplies,Fasteners,11.68,2,0,3.59
8881,US-2017-008881,05-09-2017,10-09-2017,Same Day,C-0198,Customer_198,Corporate,United States,Mississippi,South,Furniture,Furnishings,3409.3,10,0,391.01
8882,US-2016-008882,22-01-2016,25-01-2016,Second Class,C-0159,Customer_159,Consumer,United States,Nevada,West,Office Supplies,Art,1161.6,8,0.2,104.77
8883,US-2016-008883,04-07-2016,06-07-2016,Second Class,C-0121,Customer_121,Corporate,United States,Colorado,West,Technology,Copiers,778.07,11,0.4,-138.47
8884,US-2016-008884,20-05-2016,22-05-2016,Standard Class,C-0149,Customer_149,Corporate,United States,Indiana,Central,Furniture,Chairs,300.79,4,0.4,-119.6
8885,US-2014-008885,05-03-2014,08-03-2014,Same Day,C-0027,Customer_27,Home Office,United States,Georgia,South,Furniture,Tables,466.9,2,0.3,-134.16
8886,US-2016-008886,11-11-2016,17-11-2016,Same Day,C-0086,Customer_86,Corporate,United States,Illinois,Central,Technology,Accessories,429.98,1,0.3,-55.09
8887,US-2017-008887,05-09-2017,07-09-2017,Second Class,C-0143,Customer_143,Consumer,United States,Utah,West,Technology,Accessories,4969.98,3,0,1456.97
